101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.199000		0.680000		-0.180441
0.200000		0.680000		-0.180648
0.100000		0.690000		-0.204850
0.101000		0.690000		-0.203781
0.102000		0.690000		-0.202733
0.103000		0.690000		-0.201705
0.104000		0.690000		-0.200698
0.105000		0.690000		-0.199713
0.106000		0.690000		-0.198749
0.107000		0.690000		-0.197806
0.108000		0.690000		-0.196885
0.109000		0.690000		-0.195986
0.110000		0.690000		-0.195109
0.111000		0.690000		-0.194253
0.112000		0.690000		-0.193420
0.113000		0.690000		-0.192608
0.114000		0.690000		-0.191819
0.115000		0.690000		-0.191051
0.116000		0.690000		-0.190305
0.117000		0.690000		-0.189581
0.118000		0.690000		-0.188879
0.119000		0.690000		-0.188198
0.120000		0.690000		-0.187539
0.121000		0.690000		-0.186901
0.122000		0.690000		-0.186284
0.123000		0.690000		-0.185688
0.124000		0.690000		-0.185112
0.125000		0.690000		-0.184557
0.126000		0.690000		-0.184022
0.127000		0.690000		-0.183508
0.128000		0.690000		-0.183013
0.129000		0.690000		-0.182537
0.130000		0.690000		-0.182081
0.131000		0.690000		-0.181644
0.132000		0.690000		-0.181226
0.133000		0.690000		-0.180826
0.134000		0.690000		-0.180444
0.135000		0.690000		-0.180080
0.136000		0.690000		-0.179734
0.137000		0.690000		-0.179405
0.138000		0.690000		-0.179093
0.139000		0.690000		-0.178798
0.140000		0.690000		-0.178519
0.141000		0.690000		-0.178256
0.142000		0.690000		-0.178008
0.143000		0.690000		-0.177777
0.144000		0.690000		-0.177560
0.145000		0.690000		-0.177358
0.146000		0.690000		-0.177171
0.147000		0.690000		-0.176998
0.148000		0.690000		-0.176839
0.149000		0.690000		-0.176693
0.150000		0.690000		-0.176561
0.151000		0.690000		-0.176441
0.152000		0.690000		-0.176335
0.153000		0.690000		-0.176240
0.154000		0.690000		-0.176158
0.155000		0.690000		-0.176088
0.156000		0.690000		-0.176029
0.157000		0.690000		-0.175981
0.158000		0.690000		-0.175944
0.159000		0.690000		-0.175918
0.160000		0.690000		-0.175902
0.161000		0.690000		-0.175897
0.162000		0.690000		-0.175901
0.163000		0.690000		-0.175915
0.164000		0.690000		-0.175938
0.165000		0.690000		-0.175970
0.166000		0.690000		-0.176011
0.167000		0.690000		-0.176060
0.168000		0.690000		-0.176118
0.169000		0.690000		-0.176184
0.170000		0.690000		-0.176257
0.171000		0.690000		-0.176338
0.172000		0.690000		-0.176427
0.173000		0.690000		-0.176522
0.174000		0.690000		-0.176625
0.175000		0.690000		-0.176734
0.176000		0.690000		-0.176849
0.177000		0.690000		-0.176971
0.178000		0.690000		-0.177098
0.179000		0.690000		-0.177232
0.180000		0.690000		-0.177371
0.181000		0.690000		-0.177515
0.182000		0.690000		-0.177665
0.183000		0.690000		-0.177819
0.184000		0.690000		-0.177979
0.185000		0.690000		-0.178143
0.186000		0.690000		-0.178311
0.187000		0.690000		-0.178484
0.188000		0.690000		-0.178661
0.189000		0.690000		-0.178842
0.190000		0.690000		-0.179027
0.191000		0.690000		-0.179215
0.192000		0.690000		-0.179407
0.193000		0.690000		-0.179602
0.194000		0.690000		-0.179800
0.195000		0.690000		-0.180001
0.196000		0.690000		-0.180205
0.197000		0.690000		-0.180412
0.198000		0.690000		-0.180621
0.199000		0.690000		-0.180833
0.200000		0.690000		-0.181047
0.100000		0.700000		-0.205013
0.101000		0.700000		-0.203940
0.102000		0.700000		-0.202889
0.103000		0.700000		-0.201858
0.104000		0.700000		-0.200848
0.105000		0.700000		-0.199860
0.106000		0.700000		-0.198894
0.107000		0.700000		-0.197949
0.108000		0.700000		-0.197026
0.109000		0.700000		-0.196125
0.110000		0.700000		-0.195246
0.111000		0.700000		-0.194389
0.112000		0.700000		-0.193554
0.113000		0.700000		-0.192741
0.114000		0.700000		-0.191951
0.115000		0.700000		-0.191182
0.116000		0.700000		-0.190435
0.117000		0.700000		-0.189710
0.118000		0.700000		-0.189007
0.119000		0.700000		-0.188325
0.120000		0.700000		-0.187665
0.121000		0.700000		-0.187026
0.122000		0.700000		-0.186408
0.123000		0.700000		-0.185812
0.124000		0.700000		-0.185236
0.125000		0.700000		-0.184680
0.126000		0.700000		-0.184145
0.127000		0.700000		-0.183630
0.128000		0.700000		-0.183135
0.129000		0.700000		-0.182659
0.130000		0.700000		-0.182203
0.131000		0.700000		-0.181766
0.132000		0.700000		-0.181348
0.133000		0.700000		-0.180948
0.134000		0.700000		-0.180566
0.135000		0.700000		-0.180203
0.136000		0.700000		-0.179857
0.137000		0.700000		-0.179528
0.138000		0.700000		-0.179217
0.139000		0.700000		-0.178922
0.140000		0.700000		-0.178644
0.141000		0.700000		-0.178382
0.142000		0.700000		-0.178135
0.143000		0.700000		-0.177905
0.144000		0.700000		-0.177689
0.145000		0.700000		-0.177489
0.146000		0.700000		-0.177303
0.147000		0.700000		-0.177131
0.148000		0.700000		-0.176974
0.149000		0.700000		-0.176830
0.150000		0.700000		-0.176699
0.151000		0.700000		-0.176582
0.152000		0.700000		-0.176477
0.153000		0.700000		-0.176385
0.154000		0.700000		-0.176305
0.155000		0.700000		-0.176237
0.156000		0.700000		-0.176181
0.157000		0.700000		-0.176136
0.158000		0.700000		-0.176102
0.159000		0.700000		-0.176078
0.160000		0.700000		-0.176066
0.161000		0.700000		-0.176063
0.162000		0.700000		-0.176071
0.163000		0.700000		-0.176088
0.164000		0.700000		-0.176114
0.165000		0.700000		-0.176150
0.166000		0.700000		-0.176195
0.167000		0.700000		-0.176248
0.168000		0.700000		-0.176310
0.169000		0.700000		-0.176380
0.170000		0.700000		-0.176457
0.171000		0.700000		-0.176543
0.172000		0.700000		-0.176636
0.173000		0.700000		-0.176736
0.174000		0.700000		-0.176843
0.175000		0.700000		-0.176956
0.176000		0.700000		-0.177077
0.177000		0.700000		-0.177203
0.178000		0.700000		-0.177336
0.179000		0.700000		-0.177475
0.180000		0.700000		-0.177619
0.181000		0.700000		-0.177769
0.182000		0.700000		-0.177924
0.183000		0.700000		-0.178084
0.184000		0.700000		-0.178250
0.185000		0.700000		-0.178419
0.186000		0.700000		-0.178594
0.187000		0.700000		-0.178773
0.188000		0.700000		-0.178956
0.189000		0.700000		-0.179143
0.190000		0.700000		-0.179333
0.191000		0.700000		-0.179528
0.192000		0.700000		-0.179726
0.193000		0.700000		-0.179928
0.194000		0.700000		-0.180132
0.195000		0.700000		-0.180340
0.196000		0.700000		-0.180551
0.197000		0.700000		-0.180764
0.198000		0.700000		-0.180980
0.199000		0.700000		-0.181199
0.200000		0.700000		-0.181420
0.100000		0.710000		-0.205281
0.101000		0.710000		-0.204202
0.102000		0.710000		-0.203144
0.103000		0.710000		-0.202107
0.104000		0.710000		-0.201092
0.105000		0.710000		-0.200098
0.106000		0.710000		-0.199127
0.107000		0.710000		-0.198177
0.108000		0.710000		-0.197249
0.109000		0.710000		-0.196344
0.110000		0.710000		-0.195460
0.111000		0.710000		-0.194599
0.112000		0.710000		-0.193760
0.113000		0.710000		-0.192944
0.114000		0.710000		-0.192149
0.115000		0.710000		-0.191377
0.116000		0.710000		-0.190627
0.117000		0.710000		-0.189898
0.118000		0.710000		-0.189192
0.119000		0.710000		-0.188507
0.120000		0.710000		-0.187844
0.121000		0.710000		-0.187202
0.122000		0.710000		-0.186581
0.123000		0.710000		-0.185982
0.124000		0.710000		-0.185403
0.125000		0.710000		-0.184845
0.126000		0.710000		-0.184308
0.127000		0.710000		-0.183791
0.128000		0.710000		-0.183293
0.129000		0.710000		-0.182816
0.130000		0.710000		-0.182358
0.131000		0.710000		-0.181919
0.132000		0.710000		-0.181499
0.133000		0.710000		-0.181097
0.134000		0.710000		-0.180714
0.135000		0.710000		-0.180350
0.136000		0.710000		-0.180002
0.137000		0.710000		-0.179673
0.138000		0.710000		-0.179360
0.139000		0.710000		-0.179065
0.140000		0.710000		-0.178786
0.141000		0.710000		-0.178523
0.142000		0.710000		-0.178277
0.143000		0.710000		-0.178046
0.144000		0.710000		-0.177830
0.145000		0.710000		-0.177629
0.146000		0.710000		-0.177444
0.147000		0.710000		-0.177272
0.148000		0.710000		-0.177115
0.149000		0.710000		-0.176972
0.150000		0.710000		-0.176842
0.151000		0.710000		-0.176725
0.152000		0.710000		-0.176621
0.153000		0.710000		-0.176530
0.154000		0.710000		-0.176452
0.155000		0.710000		-0.176385
0.156000		0.710000		-0.176330
0.157000		0.710000		-0.176287
0.158000		0.710000		-0.176255
0.159000		0.710000		-0.176234
0.160000		0.710000		-0.176223
0.161000		0.710000		-0.176223
0.162000		0.710000		-0.176233
0.163000		0.710000		-0.176252
0.164000		0.710000		-0.176282
0.165000		0.710000		-0.176320
0.166000		0.710000		-0.176368
0.167000		0.710000		-0.176424
0.168000		0.710000		-0.176489
0.169000		0.710000		-0.176562
0.170000		0.710000		-0.176644
0.171000		0.710000		-0.176733
0.172000		0.710000		-0.176829
0.173000		0.710000		-0.176933
0.174000		0.710000		-0.177044
0.175000		0.710000		-0.177162
0.176000		0.710000		-0.177287
0.177000		0.710000		-0.177418
0.178000		0.710000		-0.177555
0.179000		0.710000		-0.177699
0.180000		0.710000		-0.177848
0.181000		0.710000		-0.178003
0.182000		0.710000		-0.178163
0.183000		0.710000		-0.178328
0.184000		0.710000		-0.178499
0.185000		0.710000		-0.178674
0.186000		0.710000		-0.178854
0.187000		0.710000		-0.179038
0.188000		0.710000		-0.179227
0.189000		0.710000		-0.179420
0.190000		0.710000		-0.179617
0.191000		0.710000		-0.179817
0.192000		0.710000		-0.180021
0.193000		0.710000		-0.180229
0.194000		0.710000		-0.180440
0.195000		0.710000		-0.180654
0.196000		0.710000		-0.180871
0.197000		0.710000		-0.181091
0.198000		0.710000		-0.181314
0.199000		0.710000		-0.181539
0.200000		0.710000		-0.181767
0.100000		0.720000		-0.205660
0.101000		0.720000		-0.204571
0.102000		0.720000		-0.203503
0.103000		0.720000		-0.202457
0.104000		0.720000		-0.201433
0.105000		0.720000		-0.200431
0.106000		0.720000		-0.199451
0.107000		0.720000		-0.198494
0.108000		0.720000		-0.197558
0.109000		0.720000		-0.196645
0.110000		0.720000		-0.195755
0.111000		0.720000		-0.194887
0.112000		0.720000		-0.194041
0.113000		0.720000		-0.193218
0.114000		0.720000		-0.192417
0.115000		0.720000		-0.191638
0.116000		0.720000		-0.190882
0.117000		0.720000		-0.190148
0.118000		0.720000		-0.189436
0.119000		0.720000		-0.188745
0.120000		0.720000		-0.188077
0.121000		0.720000		-0.187430
0.122000		0.720000		-0.186804
0.123000		0.720000		-0.186200
0.124000		0.720000		-0.185617
0.125000		0.720000		-0.185054
0.126000		0.720000		-0.184512
0.127000		0.720000		-0.183991
0.128000		0.720000		-0.183489
0.129000		0.720000		-0.183008
0.130000		0.720000		-0.182546
0.131000		0.720000		-0.182103
0.132000		0.720000		-0.181680
0.133000		0.720000		-0.181275
0.134000		0.720000		-0.180889
0.135000		0.720000		-0.180521
0.136000		0.720000		-0.180171
0.137000		0.720000		-0.179839
0.138000		0.720000		-0.179524
0.139000		0.720000		-0.179226
0.140000		0.720000		-0.178945
0.141000		0.720000		-0.178680
0.142000		0.720000		-0.178432
0.143000		0.720000		-0.178199
0.144000		0.720000		-0.177982
0.145000		0.720000		-0.177780
0.146000		0.720000		-0.177593
0.147000		0.720000		-0.177421
0.148000		0.720000		-0.177263
0.149000		0.720000		-0.177119
0.150000		0.720000		-0.176988
0.151000		0.720000		-0.176871
0.152000		0.720000		-0.176768
0.153000		0.720000		-0.176677
0.154000		0.720000		-0.176598
0.155000		0.720000		-0.176532
0.156000		0.720000		-0.176478
0.157000		0.720000		-0.176435
0.158000		0.720000		-0.176404
0.159000		0.720000		-0.176383
0.160000		0.720000		-0.176374
0.161000		0.720000		-0.176375
0.162000		0.720000		-0.176387
0.163000		0.720000		-0.176408
0.164000		0.720000		-0.176439
0.165000		0.720000		-0.176480
0.166000		0.720000		-0.176529
0.167000		0.720000		-0.176588
0.168000		0.720000		-0.176656
0.169000		0.720000		-0.176732
0.170000		0.720000		-0.176816
0.171000		0.720000		-0.176908
0.172000		0.720000		-0.177008
0.173000		0.720000		-0.177115
0.174000		0.720000		-0.177229
0.175000		0.720000		-0.177351
0.176000		0.720000		-0.177479
0.177000		0.720000		-0.177614
0.178000		0.720000		-0.177756
0.179000		0.720000		-0.177903
0.180000		0.720000		-0.178057
0.181000		0.720000		-0.178216
0.182000		0.720000		-0.178381
0.183000		0.720000		-0.178551
0.184000		0.720000		-0.178726
0.185000		0.720000		-0.178906
0.186000		0.720000		-0.179091
0.187000		0.720000		-0.179281
0.188000		0.720000		-0.179475
0.189000		0.720000		-0.179673
0.190000		0.720000		-0.179876
0.191000		0.720000		-0.180082
0.192000		0.720000		-0.180292
0.193000		0.720000		-0.180505
0.194000		0.720000		-0.180722
0.195000		0.720000		-0.180942
0.196000		0.720000		-0.181166
0.197000		0.720000		-0.181392
0.198000		0.720000		-0.181621
0.199000		0.720000		-0.181852
0.200000		0.720000		-0.182087
0.100000		0.730000		-0.206154
0.101000		0.730000		-0.205052
0.102000		0.730000		-0.203971
0.103000		0.730000		-0.202912
0.104000		0.730000		-0.201876
0.105000		0.730000		-0.200862
0.106000		0.730000		-0.199870
0.107000		0.730000		-0.198901
0.108000		0.730000		-0.197955
0.109000		0.730000		-0.197032
0.110000		0.730000		-0.196131
0.111000		0.730000		-0.195253
0.112000		0.730000		-0.194397
0.113000		0.730000		-0.193565
0.114000		0.730000		-0.192755
0.115000		0.730000		-0.191967
0.116000		0.730000		-0.191202
0.117000		0.730000		-0.190460
0.118000		0.730000		-0.189739
0.119000		0.730000		-0.189041
0.120000		0.730000		-0.188365
0.121000		0.730000		-0.187710
0.122000		0.730000		-0.187077
0.123000		0.730000		-0.186466
0.124000		0.730000		-0.185876
0.125000		0.730000		-0.185306
0.126000		0.730000		-0.184758
0.127000		0.730000		-0.184230
0.128000		0.730000		-0.183723
0.129000		0.730000		-0.183235
0.130000		0.730000		-0.182768
0.131000		0.730000		-0.182320
0.132000		0.730000		-0.181891
0.133000		0.730000		-0.181481
0.134000		0.730000		-0.181090
0.135000		0.730000		-0.180718
0.136000		0.730000		-0.180363
0.137000		0.730000		-0.180027
0.138000		0.730000		-0.179708
0.139000		0.730000		-0.179406
0.140000		0.730000		-0.179121
0.141000		0.730000		-0.178853
0.142000		0.730000		-0.178601
0.143000		0.730000		-0.178365
0.144000		0.730000		-0.178145
0.145000		0.730000		-0.177941
0.146000		0.730000		-0.177751
0.147000		0.730000		-0.177577
0.148000		0.730000		-0.177416
0.149000		0.730000		-0.177270
0.150000		0.730000		-0.177138
0.151000		0.730000		-0.177020
0.152000		0.730000		-0.176915
0.153000		0.730000		-0.176823
0.154000		0.730000		-0.176743
0.155000		0.730000		-0.176677
0.156000		0.730000		-0.176622
0.157000		0.730000		-0.176579
0.158000		0.730000		-0.176547
0.159000		0.730000		-0.176527
0.160000		0.730000		-0.176518
0.161000		0.730000		-0.176520
0.162000		0.730000		-0.176532
0.163000		0.730000		-0.176554
0.164000		0.730000		-0.176586
0.165000		0.730000		-0.176628
0.166000		0.730000		-0.176679
0.167000		0.730000		-0.176740
0.168000		0.730000		-0.176809
0.169000		0.730000		-0.176887
0.170000		0.730000		-0.176973
0.171000		0.730000		-0.177067
0.172000		0.730000		-0.177170
0.173000		0.730000		-0.177280
0.174000		0.730000		-0.177397
0.175000		0.730000		-0.177522
0.176000		0.730000		-0.177653
0.177000		0.730000		-0.177791
0.178000		0.730000		-0.177936
0.179000		0.730000		-0.178087
0.180000		0.730000		-0.178245
0.181000		0.730000		-0.178408
0.182000		0.730000		-0.178577
0.183000		0.730000		-0.178751
0.184000		0.730000		-0.178931
0.185000		0.730000		-0.179116
0.186000		0.730000		-0.179305
0.187000		0.730000		-0.179500
0.188000		0.730000		-0.179699
0.189000		0.730000		-0.179902
0.190000		0.730000		-0.180109
0.191000		0.730000		-0.180321
0.192000		0.730000		-0.180536
0.193000		0.730000		-0.180755
0.194000		0.730000		-0.180978
0.195000		0.730000		-0.181204
0.196000		0.730000		-0.181433
0.197000		0.730000		-0.181665
0.198000		0.730000		-0.181900
0.199000		0.730000		-0.182138
0.200000		0.730000		-0.182379
0.100000		0.740000		-0.206766
0.101000		0.740000		-0.205646
0.102000		0.740000		-0.204548
0.103000		0.740000		-0.203473
0.104000		0.740000		-0.202421
0.105000		0.740000		-0.201391
0.106000		0.740000		-0.200385
0.107000		0.740000		-0.199401
0.108000		0.740000		-0.198441
0.109000		0.740000		-0.197504
0.110000		0.740000		-0.196589
0.111000		0.740000		-0.195698
0.112000		0.740000		-0.194830
0.113000		0.740000		-0.193985
0.114000		0.740000		-0.193163
0.115000		0.740000		-0.192364
0.116000		0.740000		-0.191588
0.117000		0.740000		-0.190834
0.118000		0.740000		-0.190103
0.119000		0.740000		-0.189394
0.120000		0.740000		-0.188707
0.121000		0.740000		-0.188043
0.122000		0.740000		-0.187400
0.123000		0.740000		-0.186779
0.124000		0.740000		-0.186180
0.125000		0.740000		-0.185602
0.126000		0.740000		-0.185045
0.127000		0.740000		-0.184509
0.128000		0.740000		-0.183993
0.129000		0.740000		-0.183498
0.130000		0.740000		-0.183023
0.131000		0.740000		-0.182567
0.132000		0.740000		-0.182131
0.133000		0.740000		-0.181715
0.134000		0.740000		-0.181317
0.135000		0.740000		-0.180938
0.136000		0.740000		-0.180577
0.137000		0.740000		-0.180235
0.138000		0.740000		-0.179910
0.139000		0.740000		-0.179603
0.140000		0.740000		-0.179313
0.141000		0.740000		-0.179040
0.142000		0.740000		-0.178783
0.143000		0.740000		-0.178543
0.144000		0.740000		-0.178319
0.145000		0.740000		-0.178110
0.146000		0.740000		-0.177917
0.147000		0.740000		-0.177739
0.148000		0.740000		-0.177575
0.149000		0.740000		-0.177426
0.150000		0.740000		-0.177291
0.151000		0.740000		-0.177170
0.152000		0.740000		-0.177063
0.153000		0.740000		-0.176969
0.154000		0.740000		-0.176887
0.155000		0.740000		-0.176819
0.156000		0.740000		-0.176762
0.157000		0.740000		-0.176718
0.158000		0.740000		-0.176686
0.159000		0.740000		-0.176665
0.160000		0.740000		-0.176655
0.161000		0.740000		-0.176656
0.162000		0.740000		-0.176668
0.163000		0.740000		-0.176690
0.164000		0.740000		-0.176722
0.165000		0.740000		-0.176765
0.166000		0.740000		-0.176817
0.167000		0.740000		-0.176878
0.168000		0.740000		-0.176948
0.169000		0.740000		-0.177027
0.170000		0.740000		-0.177115
0.171000		0.740000		-0.177211
0.172000		0.740000		-0.177315
0.173000		0.740000		-0.177427
0.174000		0.740000		-0.177546
0.175000		0.740000		-0.177673
0.176000		0.740000		-0.177807
0.177000		0.740000		-0.177949
0.178000		0.740000		-0.178096
0.179000		0.740000		-0.178251
0.180000		0.740000		-0.178411
0.181000		0.740000		-0.178578
0.182000		0.740000		-0.178750
0.183000		0.740000		-0.178928
0.184000		0.740000		-0.179112
0.185000		0.740000		-0.179301
0.186000		0.740000		-0.179495
0.187000		0.740000		-0.179694
0.188000		0.740000		-0.179897
0.189000		0.740000		-0.180105
0.190000		0.740000		-0.180318
0.191000		0.740000		-0.180534
0.192000		0.740000		-0.180755
0.193000		0.740000		-0.180979
0.194000		0.740000		-0.181207
0.195000		0.740000		-0.181438
0.196000		0.740000		-0.181673
0.197000		0.740000		-0.181911
0.198000		0.740000		-0.182152
0.199000		0.740000		-0.182396
0.200000		0.740000		-0.182642
0.100000		0.750000		-0.207497
0.101000		0.750000		-0.206355
0.102000		0.750000		-0.205236
0.103000		0.750000		-0.204141
0.104000		0.750000		-0.203069
0.105000		0.750000		-0.202020
0.106000		0.750000		-0.200995
0.107000		0.750000		-0.199994
0.108000		0.750000		-0.199016
0.109000		0.750000		-0.198061
0.110000		0.750000		-0.197130
0.111000		0.750000		-0.196223
0.112000		0.750000		-0.195339
0.113000		0.750000		-0.194479
0.114000		0.750000		-0.193642
0.115000		0.750000		-0.192828
0.116000		0.750000		-0.192037
0.117000		0.750000		-0.191270
0.118000		0.750000		-0.190525
0.119000		0.750000		-0.189803
